country,region,year,score,logged_gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,eb_log_gdp_per_capita,eb_social_support,eb_healthy_life_expectancy,eb_freedom_to_make_life_choices,eb_generosity,eb_perceptions_of_corruption
Benin,Western Europe,2019,4.883,7.71053648,0.442153931,54.70000076,0.770359993,0.006048574,0.698346972,0.393,0.437,0.397,0.349,0.175,0.082
Bhutan,South Asia,2019,5.082,,,,,,,0.813,1.321,0.604,0.457,0.37,0.167
Bolivia,Latin America and Caribbean,2019,5.779,8.877025604,0.7843014,63.90000153,0.88131094,-0.078626677,0.857220411,0.776,1.209,0.706,0.511,0.137,0.064
Bosnia and Herzegovina,Central and Eastern Europe,2019,5.386,9.495123863,0.873141944,68.09999847,0.72156322,0.079654679,0.96290803,0.945,1.212,0.845,0.212,0.263,0.006
Botswana,Sub-Saharan Africa,2019,3.488,9.728860855,0.773667216,59.59999847,0.832542658,-0.243115634,0.792079508,1.041,1.145,0.538,0.455,0.025,0.1
Brazil,Latin America and Caribbean,2019,6.3,9.567277908,0.899175048,66.59999847,0.830206037,-0.068100318,0.761840582,1.004,1.439,0.802,0.39,0.099,0.086
Bulgaria,Central and Eastern Europe,2019,5.011,9.905566216,0.948204398,67,0.821929872,-0.106837139,0.942806482,1.092,1.513,0.815,0.311,0.081,0.004
Burkina Faso,Sub-Saharan Africa,2019,4.587,7.501008034,0.683102369,54.40000153,0.677546859,0.004316684,0.729396582,0.331,1.056,0.38,0.255,0.177,0.113
Burundi,Sub-Saharan Africa,2019,3.775,,,,,,,0.046,0.447,0.38,0.22,0.176,0.18
Cambodia,Southeast Asia,2019,4.7,8.314613342,0.759175479,62,0.956799209,0.012114056,0.828444481,0.574,1.122,0.637,0.609,0.232,0.062
Cameroon,Sub-Saharan Africa,2019,5.044,8.132741928,0.710964739,53.5,0.711500287,-0.008849284,0.817170262,0.549,0.91,0.331,0.381,0.187,0.037
Canada,North America and ANZ,2019,7.278,10.6944952,0.925303996,73.80000305,0.911525607,0.109736614,0.436434418,1.365,1.505,1.039,0.584,0.285,0.308
Central African Republic,Sub-Saharan Africa,2019,3.083,,,,,,,0.026,0,0.105,0.225,0.235,0.035
Chad,Sub-Saharan Africa,2019,4.35,7.468655586,0.640452087,48.70000076,0.537245691,0.042452563,0.832283497,0.35,0.766,0.192,0.174,0.198,0.078
Chile,Latin America and Caribbean,2019,6.444,10.046175,0.869121909,70,0.659176767,-0.107812792,0.860491574,1.159,1.369,0.92,0.357,0.187,0.056
China,East Asia,2019,5.191,9.747443199,0.821935892,69.59999847,0.927356243,-0.185457259,,1.029,1.125,0.893,0.521,0.058,0.1
Colombia,Latin America and Caribbean,2019,6.125,9.516260147,0.872578919,68,0.821500719,-0.17416431,0.853646159,0.985,1.41,0.841,0.47,0.099,0.034
Comoros,Sub-Saharan Africa,2019,3.973,7.837818146,0.632012963,57.5,0.538261533,0.085560694,0.762232482,0.274,0.757,0.505,0.142,0.275,0.078
Congo (Brazzaville),Sub-Saharan Africa,2019,4.812,8.549464226,0.624768078,58.5,0.686451972,-0.084624588,0.74058944,0.673,0.799,0.508,0.372,0.105,0.093
Congo (Kinshasa),Sub-Saharan Africa,2019,4.418,,,,,,,0.094,1.125,0.357,0.269,0.212,0.053
Costa Rica,Latin America and Caribbean,2019,7.167,9.669974327,0.906077445,71.5,0.926830113,-0.138664141,0.835628331,1.034,1.441,0.963,0.558,0.144,0.093
Croatia,Central and Eastern Europe,2019,5.432,10.10352802,0.935988724,70.80000305,0.739300609,-0.134991005,0.931614637,1.155,1.266,0.914,0.296,0.119,0.022
Cyprus,Western Europe,2019,6.046,,0.776078045,73.90000153,0.740058005,,0.865294218,1.263,1.223,1.042,0.406,0.19,0.041
Czech Republic,Central and Eastern Europe,2019,6.852,,,,,,,1.269,1.487,0.92,0.457,0.046,0.036
Denmark,Western Europe ,2019,7.6,10.78529835,0.957706392,72.69999695,0.963318408,0.022847341,0.174150586,1.383,1.573,0.996,0.592,0.252,0.41
Dominican Republic,Latin America and Caribbean,2019,5.425,9.709435463,0.884089887,66.09999847,0.87740624,-0.122824155,0.745615363,1.015,1.401,0.779,0.497,0.113,0.101
Ecuador,Latin America and Caribbean,2019,6.028,9.232759476,0.808485806,68.80000305,0.829573691,-0.114708081,0.839495003,0.912,1.312,0.868,0.498,0.126,0.087
Egypt,Middle East and North Africa,2019,4.166,9.340777397,0.772128642,62,0.773951054,-0.204043359,,0.913,1.039,0.644,0.241,0.076,0.067
El Salvador,Latin America and Caribbean,2019,6.253,8.928953171,0.764390528,66.40000153,0.877390683,-0.105154619,0.68157649,0.794,1.242,0.789,0.43,0.093,0.074
Estonia,Central and Eastern Europe,2019,5.893,10.37015724,0.934064329,68.80000305,0.886504352,-0.094657265,0.575754166,1.237,1.528,0.874,0.495,0.103,0.161
Ethiopia,Sub-Saharan Africa,2019,4.286,7.543489456,0.748057783,59,0.753515542,0.058867857,0.731845319,0.336,1.033,0.532,0.344,0.209,0.1
Finland,Western Europe ,2019,7.769,10.65170002,0.93741554,72,0.947616696,-0.050868034,0.195338428,1.34,1.587,0.986,0.596,0.153,0.393
France,Western Europe,2019,6.592,10.59665775,0.958348095,74,0.827240825,-0.132179156,0.568272293,1.324,1.472,1.045,0.436,0.111,0.183
Gabon,Sub-Saharan Africa,2019,4.799,9.677096367,0.763051689,60.20000076,0.736349881,-0.21557492,0.84625423,1.057,1.183,0.571,0.295,0.043,0.055
Gambia,Sub-Saharan Africa,2019,4.516,7.348093987,0.693870127,55.29999924,0.676595271,0.430263877,0.798108101,0.308,0.939,0.428,0.382,0.269,0.167
Georgia,Commonwealth of Independent States,2019,4.519,9.269600868,0.674976051,64.30000305,0.81053412,-0.242465407,0.647223175,0.886,0.666,0.752,0.346,0.043,0.164
Germany,Western Europe ,2019,6.985,10.73820305,0.885667324,72.5,0.884751558,0.05871309,0.46225515,1.373,1.454,0.987,0.495,0.261,0.265
Ghana,Sub-Saharan Africa,2019,4.996,8.398086548,0.746247828,57.59999847,0.787447751,0.123746946,0.85666585,0.611,0.868,0.486,0.381,0.245,0.04
Greece,Western Europe,2019,5.287,10.15252781,0.890809536,72.59999847,0.613584101,-0.285454512,0.848003805,1.181,1.156,0.999,0.067,0,0.034
Guatemala,Latin America and Caribbean,2019,6.436,8.9370718,0.774074376,65.09999847,0.90067631,-0.060334966,0.772577941,0.8,1.269,0.746,0.535,0.175,0.078
Guinea,Sub-Saharan Africa,2019,4.534,7.786845207,0.655124187,55.5,0.691399097,0.09571211,0.755585492,0.38,0.829,0.375,0.332,0.207,0.086
Haiti,Latin America and Caribbean,2019,3.597,,,,,,,0.323,0.688,0.449,0.026,0.419,0.11
Honduras,Latin America and Caribbean,2019,5.86,8.444027901,0.797148347,67.40000153,0.846190035,0.07120017,0.814962924,0.642,1.236,0.828,0.507,0.246,0.078
Hong Kong,East Asia,2019,5.43,,0.855825663,,0.726852179,,0.431973636,1.438,1.277,1.122,0.44,0.258,0.287
Hungary,Central and Eastern Europe,2019,5.758,10.29705143,0.94651556,68,0.798041046,-0.196947202,0.883571446,1.201,1.41,0.828,0.199,0.081,0.02
Iceland,Western Europe ,2019,7.494,10.7695322,0.981824577,73,0.959470093,,0.698707938,1.38,1.624,1.026,0.591,0.354,0.118
India,South Asia,2019,4.015,8.885255814,0.560780764,60.5,0.875540316,0.099960171,0.751979411,0.755,0.765,0.588,0.498,0.2,0.085
Indonesia,Southeast Asia ,2019,5.192,9.39752388,0.80191803,62.29999924,0.865859151,0.546185613,0.860784769,0.931,1.203,0.66,0.491,0.498,0.028
Iran,Middle East and North Africa,2019,4.548,9.76306057,0.698293149,66.30000305,0.623282075,0.11077138,0.728306532,1.1,0.842,0.785,0.305,0.27,0.125
Iraq,Middle East and North Africa,2019,4.437,,,,,,,1.043,0.98,0.574,0.241,0.148,0.089
Ireland,Western Europe,2019,7.021,11.21385288,0.943726361,72.40000153,0.892458677,0.07475473,0.372803569,1.499,1.553,0.999,0.516,0.298,0.31
Israel,Middle East and North Africa,2019,7.139,,,,,,,1.276,1.455,1.029,0.371,0.261,0.082
Italy,Western Europe,2019,6.223,10.48765469,0.83840245,73.80000305,0.709478855,-0.078729585,0.865528047,1.294,1.488,1.039,0.231,0.158,0.03
Ivory Coast,Sub-Saharan Africa,2019,4.944,8.272005081,0.67938602,50.09999847,0.735711992,-0.002644255,0.799271226,0.569,0.808,0.232,0.352,0.154,0.09
Jamaica,Latin America and Caribbean,2019,5.89,,,,,,,0.831,1.478,0.831,0.49,0.107,0.028
Japan,East Asia,2019,5.886,10.59099102,0.877650917,75.09999847,0.806471527,-0.260973722,0.617187858,1.327,1.419,1.088,0.445,0.069,0.14
Jordan,Middle East and North Africa,2019,4.906,9.029040337,0.792559683,67,0.725755811,-0.159702167,,0.837,1.225,0.815,0.383,0.11,0.13
Kazakhstan,Commonwealth of Independent States,2019,5.809,10.13764191,0.951050103,65.19999695,0.852387428,-0.060710855,0.708279192,1.173,1.508,0.729,0.41,0.146,0.096
Kenya,Sub-Saharan Africa,2019,4.509,8.064778328,0.675931633,60.70000076,0.817757487,0.3261531,0.794370294,0.512,0.983,0.581,0.431,0.372,0.053
Kosovo,Central and Eastern Europe,2019,6.1,,0.842511177,,0.841189623,,0.920297265,0.882,1.232,0.758,0.489,0.262,0.006
Kuwait,Middle East and North Africa,2019,6.021,11.08600998,0.841519773,66.90000153,0.867273808,-0.133299217,,1.5,1.319,0.808,0.493,0.142,0.097
Kyrgyzstan,Commonwealth of Independent States,2019,5.261,8.169000626,0.877027869,64.40000153,0.920436263,0.019946102,0.884539902,0.551,1.438,0.723,0.508,0.3,0.023
Laos,Southeast Asia,2019,4.796,8.846188545,0.729443908,59.09999847,0.90615344,0.062617511,0.620233715,0.764,1.03,0.551,0.547,0.266,0.164
Latvia,Central and Eastern Europe,2019,5.94,10.21268845,0.935501277,67.09999847,0.697935104,-0.193924636,0.789227486,1.187,1.465,0.812,0.264,0.075,0.064
Lebanon,Middle East and North Africa,2019,5.197,9.362933159,0.865968525,67.59999847,0.447001487,-0.07203564,0.890415609,0.987,1.224,0.815,0.216,0.166,0.027
Lesotho,Sub-Saharan Africa,2019,3.802,7.967275143,0.789705396,48.70000076,0.716313541,-0.139301702,0.914951444,0.489,1.169,0.168,0.359,0.107,0.093
Liberia,Sub-Saharan Africa,2019,3.975,7.036141872,0.71247375,56.90000153,0.705874562,0.062292136,0.828468978,0.073,0.922,0.443,0.37,0.233,0.033
Libya,Middle East and North Africa,2019,5.525,,0.826719344,62.29999924,0.761964321,,0.68641299,1.044,1.303,0.673,0.416,0.133,0.152
Lithuania,Central and Eastern Europe,2019,6.149,10.39281178,0.917577505,67.90000153,0.780266464,-0.2515423,0.782501221,1.238,1.515,0.818,0.291,0.043,0.042
Luxembourg,Western Europe,2019,7.09,11.46207047,0.912104547,72.59999847,0.930321217,-0.042187132,0.389598429,1.609,1.479,1.012,0.526,0.194,0.316
Macedonia,Central and Eastern Europe,2019,5.274,9.537356377,0.814638495,67.69999695,0.724710405,0.028973185,0.922597229,0.983,1.294,0.838,0.345,0.185,0.034
Madagascar,Sub-Saharan Africa,2019,3.933,7.305739403,0.700610101,59.5,0.549535215,-0.010226985,0.719982684,0.274,0.916,0.555,0.148,0.169,0.041
Malawi,Sub-Saharan Africa,2019,3.41,7.077061176,0.548956096,58.29999924,0.764864206,-0.00897665,0.680247962,0.191,0.56,0.495,0.443,0.218,0.089
Malaysia,Southeast Asia,2019,5.339,10.27810955,0.842498839,67.19999695,0.915778697,0.112638563,0.781943917,1.221,1.171,0.828,0.508,0.26,0.024
Mali,Sub-Saharan Africa,2019,4.39,7.647611141,0.754558086,52.20000076,0.67040509,-0.035747863,0.846340001,0.385,1.105,0.308,0.327,0.153,0.052
Malta,Western Europe,2019,6.726,,0.921578526,72.19999695,0.923966825,,0.689410567,1.3,1.52,0.999,0.564,0.375,0.151
Mauritania,Sub-Saharan Africa,2019,4.49,8.260736465,0.798101962,57.29999924,0.627505183,-0.086984366,0.742890298,0.57,1.167,0.489,0.066,0.106,0.088
Mauritius,Sub-Saharan Africa,2019,5.888,9.993567467,0.913134277,66.69999695,0.893157899,-0.057729602,0.81020081,1.12,1.402,0.798,0.498,0.215,0.06
Mexico,Latin America and Caribbean,2019,6.595,9.794093132,0.851685822,68.59999847,0.903384447,-0.142210066,0.808537602,1.07,1.323,0.861,0.433,0.074,0.073
Moldova,Commonwealth of Independent States,2019,5.529,8.812314987,0.809167087,65.69999695,0.783664584,-0.052003801,0.883822501,0.685,1.328,0.739,0.245,0.181,0
Mongolia,East Asia,2019,5.285,9.462425232,0.945758104,62.5,0.71067518,0.1379769,0.873166919,0.948,1.531,0.667,0.317,0.235,0.038
Montenegro,Central and Eastern Europe,2019,5.523,9.785822868,0.831624925,68.69999695,0.694162488,-0.099860184,0.81999737,1.051,1.361,0.871,0.197,0.142,0.08
Morocco,Middle East and North Africa,2019,5.208,8.957014084,0.534804046,66.19999695,0.756747842,-0.253734678,0.756867409,0.801,0.782,0.782,0.418,0.036,0.076
Mozambique,Sub-Saharan Africa,2019,4.466,7.063976765,0.742303729,55.20000076,0.869810224,0.074626893,0.681900442,0.204,0.986,0.39,0.494,0.197,0.138
Myanmar,Southeast Asia,2019,4.36,8.743660927,0.762994885,59.29999924,0.899064302,0.54014802,0.681795835,0.71,1.181,0.555,0.525,0.566,0.172
Namibia,Sub-Saharan Africa,2019,4.639,9.18999958,0.844592154,56.79999924,0.739034534,-0.182288572,0.879070699,0.879,1.313,0.477,0.401,0.07,0.056
Nepal,South Asia,2019,4.913,7.962741375,0.772273064,64.59999847,0.790347695,0.173576981,0.711842477,0.446,1.226,0.677,0.439,0.285,0.089
Netherlands,Western Europe ,2019,7.488,10.82656479,0.941477478,72.40000153,0.88559252,0.212004393,0.360068113,1.396,1.522,0.999,0.557,0.322,0.298
New Zealand,North America and ANZ,2019,7.307,10.50888348,0.938821197,73.40000153,0.912042379,0.15882951,0.233831227,1.303,1.557,1.026,0.585,0.33,0.38
Nicaragua,Latin America and Caribbean,2019,6.105,8.434353828,0.873863935,67.80000305,0.882678449,0.034327205,0.62198174,0.694,1.325,0.835,0.435,0.2,0.127
Niger,Sub-Saharan Africa,2019,4.628,6.863078117,0.67695874,54,0.83136189,0.038939893,0.728855133,0.138,0.774,0.366,0.318,0.188,0.102
Nigeria,Sub-Saharan Africa,2019,5.265,8.573226929,0.733517945,50.09999847,0.729366958,0.023591084,0.873140275,0.696,1.111,0.245,0.426,0.215,0.041
North Cyprus,Western Europe,2019,5.718,,0.803294539,,0.792734623,,0.640058875,1.263,1.252,1.042,0.417,0.191,0.162
Norway,Western Europe ,2019,7.554,11.09277248,0.941784024,73.30000305,0.954044461,0.098486446,0.270571798,1.488,1.582,1.028,0.603,0.271,0.341
Pakistan,South Asia,2019,5.653,,,,,,,0.677,0.886,0.535,0.313,0.22,0.098
Palestinian Territories,Middle East and North Africa,2019,4.696,,0.832550049,,0.653488278,,0.829282761,0.657,1.247,0.672,0.225,0.103,0.066
Panama,Latin America and Caribbean,2019,6.321,10.06139088,0.885721385,69.69999695,0.882961094,-0.186491862,0.868827522,1.149,1.442,0.91,0.516,0.109,0.054
Paraguay,Latin America and Caribbean,2019,5.743,9.417739868,0.892487168,65.90000153,0.876052618,0.022566626,0.881786108,0.855,1.475,0.777,0.514,0.184,0.08
Peru,Latin America and Caribbean,2019,5.697,9.47720623,0.809075952,68.40000153,0.814805925,-0.138691843,0.873601913,0.96,1.274,0.854,0.455,0.083,0.027
Philippines,Southeast Asia,2019,5.631,9.028717995,0.84509474,62,0.909598589,-0.085072666,0.748442113,0.807,1.293,0.657,0.558,0.117,0.107
Poland,Central and Eastern Europe,2019,6.182,10.30880833,0.878268242,69.69999695,0.882885754,-0.232610121,0.696057379,1.206,1.438,0.884,0.483,0.117,0.05
Portugal,Western Europe,2019,5.693,10.28514767,0.876082599,72.59999847,0.8823511,-0.230426326,0.915165603,1.221,1.431,0.999,0.508,0.047,0.025
Qatar,Middle East and North Africa,2019,6.374,,,,,,,1.684,1.313,0.871,0.555,0.22,0.167
Romania,Central and Eastern Europe,2019,6.07,10.14917088,0.841905951,67.5,0.84754318,-0.218915522,0.954130709,1.162,1.232,0.825,0.462,0.083,0.005
Russia,Commonwealth of Independent States,2019,5.648,,,,,,,1.183,1.452,0.726,0.334,0.082,0.031
Rwanda,Sub-Saharan Africa,2019,3.334,7.652407646,0.489458233,61.70000076,0.868999183,0.062649675,0.167970896,0.359,0.711,0.614,0.555,0.217,0.411
Saudi Arabia,Middle East and North Africa,2019,6.375,10.79833412,0.911718428,66.59999847,0.891086578,-0.159323543,,1.403,1.357,0.795,0.439,0.08,0.132
Senegal,Sub-Saharan Africa,2019,4.681,8.157624245,0.687614083,60,0.758841753,-0.026828723,0.79567343,0.45,1.134,0.571,0.292,0.153,0.072
Serbia,Central and Eastern Europe,2019,5.603,9.722275734,0.903294265,68.59999847,0.752504587,-0.041926585,0.813141823,1.004,1.383,0.854,0.282,0.137,0.039
Sierra Leone,Sub-Saharan Africa,2019,4.374,7.294056416,0.610779762,52.40000153,0.717769563,0.080208212,0.873861432,0.268,0.841,0.242,0.309,0.252,0.045
Singapore,Southeast Asia,2019,6.262,,0.924918354,77.09999847,0.938041747,,0.069619603,1.572,1.463,1.141,0.556,0.271,0.453
Slovakia,Central and Eastern Europe,2019,6.198,10.37586498,0.933088303,69.19999695,0.771121562,-0.136418372,0.925846696,1.246,1.504,0.881,0.334,0.121,0.014
Slovenia,Central and Eastern Europe,2019,6.118,10.42647362,0.949402273,71.40000153,0.945430517,-0.100972004,0.785441816,1.258,1.523,0.953,0.564,0.144,0.057
Somalia,Sub-Saharan Africa,2019,4.668,,,,,,,0,0.698,0.268,0.559,0.243,0.27
South Africa,Sub-Saharan Africa,2019,4.722,9.395446777,0.847719729,56.90000153,0.73833853,-0.139045924,0.819823623,0.96,1.351,0.469,0.389,0.13,0.055
South Korea,East Asia,2019,5.895,10.5289793,0.783160865,73.90000153,0.706032395,-0.055050667,0.71769613,1.301,1.219,1.036,0.159,0.175,0.056
South Sudan,Middle East and North Africa,2019,2.853,,,,,,,0.306,0.575,0.295,0.01,0.202,0.091
Spain,Western Europe,2019,6.354,10.48157501,0.949013472,74.69999695,0.777966738,-0.047986757,0.73033762,1.286,1.484,1.062,0.362,0.153,0.079
Sri Lanka,South Asia,2019,4.366,9.413113594,0.814939141,67.40000153,0.824277341,0.04815717,0.863342285,0.949,1.265,0.831,0.47,0.244,0.047
Swaziland,Sub-Saharan Africa,2019,4.212,9.163069725,0.759097695,51.73661804,0.596682429,-0.20478183,0.723507762,0.811,1.149,0,0.313,0.074,0.135
Sweden,Western Europe ,2019,7.343,10.76318455,0.93364507,72.69999695,0.941515207,0.090005353,0.250087917,1.387,1.487,1.009,0.574,0.267,0.373
Switzerland,Western Europe ,2019,7.48,10.98588657,0.948512852,74.40000153,0.913166702,0.037177868,0.293700755,1.452,1.526,1.052,0.572,0.263,0.343
Syria,Middle East and North Africa,2019,3.462,,,,,,,0.619,0.378,0.44,0.013,0.331,0.141
Taiwan Province of China,East Asia,2019,6.446,,0.893430591,,0.814484477,,0.71811235,1.368,1.43,0.914,0.351,0.242,0.097
Tajikistan,Commonwealth of Independent States,2019,5.467,8.061078072,0.87982291,64.40000153,,-0.04588633,0.490029365,0.493,1.098,0.718,0.389,0.23,0.144
Tanzania,Sub-Saharan Africa,2019,3.231,7.993228912,0.687267542,58,0.850132525,0.086916089,0.589293599,0.476,0.885,0.499,0.417,0.276,0.147
Thailand,Southeast Asia,2019,6.008,9.766691208,0.903051019,67.40000153,0.898244619,0.304710567,0.87703979,1.05,1.409,0.828,0.557,0.359,0.028
Togo,Sub-Saharan Africa,2019,4.085,7.380859375,0.53870219,55.09999847,0.617419779,0.059341397,0.736675024,0.275,0.572,0.41,0.293,0.177,0.085
Trinidad and Tobago,Latin America and Caribbean,2019,6.192,,,,,,,1.231,1.477,0.713,0.489,0.185,0.016
Tunisia,Middle East and North Africa,2019,4.461,9.329740524,0.609589279,67.19999695,0.659331739,-0.219788656,0.88890475,0.921,1,0.815,0.167,0.059,0.055
Turkey,Middle East and North Africa,2019,5.373,10.1260643,0.791656196,67.19999695,0.631083786,-0.13567847,0.760442197,1.183,1.36,0.808,0.195,0.083,0.106
Turkmenistan,Commonwealth of Independent States,2019,5.247,9.787561417,0.981501758,62.59999847,0.891526878,0.266942918,,1.052,1.538,0.657,0.394,0.244,0.028
Uganda,Sub-Saharan Africa,2019,4.189,7.522451401,0.805487394,56.09999847,0.704376638,0.145395324,0.825612605,0.332,1.069,0.443,0.356,0.252,0.06
Ukraine,Commonwealth of Independent States,2019,4.332,9.042800903,0.88272649,64.90000153,0.715311766,-0.058603883,0.885004938,0.82,1.39,0.739,0.178,0.187,0.01
United Arab Emirates,Middle East and North Africa,2019,6.825,11.11748791,0.861533284,67.30000305,0.911419511,0.118534319,,1.503,1.31,0.825,0.598,0.262,0.182
United Kingdom,Western Europe,2019,7.054,10.60648632,0.942681074,72.5,0.85403955,0.271622688,0.485092282,1.333,1.538,0.996,0.45,0.348,0.278
United States of America,North America and ANZ,2019,6.892,10.94422531,0.916691124,68.19999695,0.836139023,0.141644612,0.706715524,1.433,1.457,0.874,0.454,0.28,0.128
Uruguay,Latin America and Caribbean,2019,6.293,9.959531784,0.933470964,69.09999847,0.902678788,-0.102369756,0.599399626,1.124,1.465,0.891,0.523,0.127,0.15
Uzbekistan,Commonwealth of Independent States,2019,6.174,8.773669243,0.915275931,65.40000153,0.970294535,0.30312708,0.511196852,0.745,1.529,0.756,0.631,0.322,0.24
Venezuela,Latin America and Caribbean,2019,4.707,,0.88767153,66.69999695,0.62552619,,0.839340389,0.96,1.427,0.805,0.154,0.064,0.047
Vietnam,Southeast Asia,2019,5.175,8.850640297,0.847592115,68.09999847,0.95246917,-0.122386232,0.787889242,0.741,1.346,0.851,0.543,0.147,0.073
Yemen,Middle East and North Africa,2019,3.38,,0.870042801,57.5,0.651308239,,0.798228264,0.287,1.163,0.463,0.143,0.108,0.077
Zambia,Sub-Saharan Africa,2019,4.107,8.224403381,0.637894392,55.79999924,0.811039805,0.066340059,0.831956029,0.578,1.058,0.426,0.431,0.247,0.087
Zimbabwe,Sub-Saharan Africa,2019,3.663,7.85044241,0.759162307,56.20000076,0.631907582,-0.06232499,0.830651879,0.366,1.114,0.433,0.361,0.151,0.089
Afghanistan,South Asia,2020,2.566900015,7.462860584,0.470366955,52.59000015,0.396573007,-0.0964294,0.933686554,0.30070585,0.356433839,0.266051531,0,0.135234714,0.001225785
Albania,Central and Eastern Europe,2020,4.882699966,9.417930603,0.671070457,68.70813751,0.781994224,-0.042309489,0.896303713,0.906653047,0.830483913,0.846329629,0.461945891,0.171027765,0.025361285
Algeria,Middle East and North Africa,2020,5.005099773,9.537964821,0.803385139,65.90517426,0.466610909,-0.121105164,0.735485137,0.943856001,1.143003583,0.745418549,0.083943799,0.118915014,0.129190654
Argentina,Latin America and Caribbean,2020,5.974699974,9.810955048,0.900567949,68.80380249,0.831132412,-0.194913864,0.842009842,1.028465629,1.372543693,0.849773705,0.520840347,0.070100471,0.060415059
Armenia,Commonwealth of Independent States,2020,4.676799774,9.100476265,0.757479429,66.75065613,0.712017834,-0.13877961,0.773544788,0.808262408,1.034576893,0.77585727,0.378075808,0.107225738,0.104618184
Australia,North America and ANZ,2020,7.222799778,10.72059631,0.944854617,73.60453796,0.915431738,0.19046016,0.41516912,1.310396433,1.477146268,1.022607684,0.621877193,0.324973613,0.335996419
Austria,Western Europe,2020,7.294199944,10.7428236,0.928045869,73.00250244,0.899989486,0.085429221,0.499954879,1.317285538,1.437444925,1.000933528,0.603368878,0.255509764,0.281256139
Azerbaijan,Commonwealth of Independent States,2020,5.164800167,9.687726974,0.819308281,65.50839996,0.786824107,-0.240255281,0.55253756,0.990272701,1.180613041,0.731134057,0.467734724,0.040113214,0.247307181
Bahrain,Middle East and North Africa,2020,6.227300167,10.67638016,0.876342118,68.5,0.905855775,0.13372919,0.7393471,1.296692252,1.31532371,0.838836372,0.610399902,0.287453711,0.126697257
Bangladesh,South Asia,2020,4.832799911,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,0.556156278,0.868800581,0.694940507,0.604130566,0.176745117,0.176735908
Belarus,Commonwealth of Independent States,2020,5.539899826,9.779945374,0.90674746,66.10433197,0.639163077,-0.164926544,0.63571167,1.018854499,1.38713932,0.75258857,0.290755868,0.08993306,0.193607435
Belgium,Western Europe,2020,6.863500118,10.6736393,0.911632538,72.00164795,0.813582063,-0.078691199,0.612297952,1.295842767,1.398677588,0.964901149,0.499805421,0.146966159,0.208724052
Benin,Sub-Saharan Africa,2020,5.21600008,7.674319744,0.468671143,54.31246567,0.735182583,-0.003537213,0.740532577,0.366244704,0.352428436,0.328062952,0.40583989,0.196670428,0.125931874
Bolivia,Latin America and Caribbean,2020,5.747499943,8.851115227,0.803108692,63.6004715,0.875873327,-0.09168113,0.822606206,0.730976343,1.142350554,0.662445664,0.5744645,0.138375074,0.072942637
Bosnia and Herzegovina,Central and Eastern Europe,2020,5.674099922,9.455817223,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107,0.91839546,1.203986526,0.813928187,0.305365741,0.264005244,0.001172487
Botswana,Sub-Saharan Africa,2020,3.478899956,9.711203575,0.779121757,58.92445374,0.821328104,-0.250394493,0.777930915,0.997548997,1.08569479,0.494101733,0.50908941,0.033407487,0.101786368
Brazil,Latin America and Caribbean,2020,6.375599861,9.56643486,0.896723807,66.48016357,0.799804807,-0.101812392,0.770601273,0.952679873,1.363464117,0.766119063,0.483292729,0.131674588,0.106518604
Bulgaria,Central and Eastern Europe,2020,5.101500034,9.869318962,0.937840343,66.80397797,0.745178163,-0.143908441,0.935585141,1.046554685,1.460578918,0.777776897,0.417820066,0.103833713,0
Burkina Faso,Sub-Saharan Africa,2020,4.768700123,7.46854496,0.712943614,53.88945389,0.665563583,-0.019080516,0.739795029,0.302467644,0.9293859,0.312833875,0.322398156,0.186390609,0.126408055
Burundi,Sub-Saharan Africa,2020,3.775300026,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,0,0.403575271,0.295212835,0.275399059,0.187401786,0.212186828
Cambodia,Southeast Asia,2020,4.848400116,8.249890327,0.773080647,61.52996826,0.959704638,0.051911179,0.822769046,0.544634938,1.071426034,0.587904334,0.674940348,0.233342081,0.072837502
Cameroon,Sub-Saharan Africa,2020,5.084899902,8.118647575,0.700386405,52.7049408,0.763051808,-0.00149645,0.851336598,0.503958046,0.89972645,0.270189553,0.439242482,0.198020101,0.054393422
Canada,North America and ANZ,2020,7.23210001,10.69236851,0.927176654,73.60160065,0.933913231,0.124770768,0.390843362,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856
Central African Republic,Sub-Saharan Africa,2020,3.475899935,6.625160217,0.319459856,45.20000076,0.640880644,0.082410358,0.891806662,0.041072082,0,0,0.292814463,0.253513217,0.028264718
Chad,Sub-Saharan Africa,2020,4.422699928,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.802760839,0.302287489,0.739118278,0.1087441,0.228601769,0.210805088,0.085755408
Chile,Latin America and Caribbean,2020,6.228499889,10.0320549,0.879713595,69.90061951,0.744896293,-0.065668367,0.838239431,1.096992493,1.323286891,0.889260828,0.417482227,0.155579001,0.06284935
China,East Asia,2020,5.123899937,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539711,0.990533412,1.132080674,0.867248535,0.601605117,0.079021044,0.117255554
